"paragraph","message","polarity_class","polarity_score","emotion"
"এত বড় শহর বানালো যারা। তারা কেনো তাদের পরবর্তী প্রজন্মের কথা ভাবলোনা।এত বাড়িঘর নির্মাণ করল। তখনও তো পর্যাপ্ত জায়গা খালি পরে ছিল।তখন কেন খেলার মাঠ করলনা।।আবার তখন কেনো ভবিষ্যতের প্রয়োজনে সরকারি দপ্তর, অফিস থানা,স্কুল, নির্মানের জন্য পর্যাপ্ত খাস জমি রাখা হলনা।।সকল সম্পদের মালিক রাষ্ট্র। রাষ্ট্র চাইলে তাই যেকোনো সম্পদ অধিগ্রহণ করে,রাষ্ট্রীয় ও জনগনের কাজে ব্যবহার করতে পারে।আর পুলিশ তো জনকল্যাণেই নিয়োজিত।","","neutral",-0.19689948558807374,"{""neutral"":0.047363441437482834,""happy"":0.153312548995018,""anger/disgust"":0.657526969909668,""sadness"":0.4908512830734253,""surprise"":0.14147205650806427,""fear"":0.08415763080120087}"
"এত ভাবনার কিছু নাই। যে সব পরিবার ধর্মীয় মূল্যবোধ, নৈতিকতার শিক্ষা নিয়ে জীবন পরিচালিত করে এবং তদানুযায়ী সন্তানদের পরিচালিত করার চেষ্টা করে তাদের পরিবারে হাজারো শান্তি বিরাজ করে। ঐসব অভিভাবকদের ভাবতে বলেন যাদের মধ্যে ধর্মীয় অনুশাসনের বালাইটুকু নেই, যারা নিজেরা পশ্চিমা রঙে ঢঙে, আপডেট ভার্সনে বিশ্বাসী...........","","weaklyNegative",-0.4298217296600342,"{""neutral"":0.03226042911410332,""happy"":0.31583306193351746,""anger/disgust"":0.6469882726669312,""sadness"":0.4784025549888611,""surprise"":0.06274376809597015,""fear"":0.07198439538478851}"
"এতো ছোট একটা বিষয়েও মাননীয় প্রধানমন্ত্রীর হস্তক্ষেপ লাগলো? স্বরাষ্ট্রমন্ত্রির নির্দেশনাও মান্য করা হয়নি। এক রাতের মধ্যে বিরোধপূর্ণ জায়গায়, বিশেষ করে খেলার মাঠে, দেয়াল তোলা থানার পুলিশের ঠিক হয়নি। এই দাপট কার সাথে দেখালো? সবাইতো নিজের ভাই ভাই।","","weaklyNegative",-0.4784724473953247,"{""neutral"":0.002407539403066039,""happy"":0.006248876452445984,""anger/disgust"":0.9486116766929626,""sadness"":0.13684991002082825,""surprise"":0.056090764701366425,""fear"":0.018837980926036835}"
"এতো তাড়াতাড়ি ছেড়ে দেওয়া উচিত হয়নি।","","weaklyNegative",-0.5996009111404419,"{""neutral"":0.004503847565501928,""happy"":0.00020278868032619357,""anger/disgust"":0.013508190400898457,""sadness"":0.9645017981529236,""surprise"":0.0004474595480132848,""fear"":0.004517190624028444}"
"এতোদিন তো শুনে আসলাম পুলিশ পারেনা এমন কোনো কাজ নেই। তাছাড়া কথাই আছে মাছের রাজা ইলিশ আর দেশের রাজা পুলিশ।","","stronglyNegative",-0.9922663927078247,"{""neutral"":0.010423555970191956,""happy"":0.933965265750885,""anger/disgust"":0.10805073380470276,""sadness"":0.01042221300303936,""surprise"":0.0572802871465683,""fear"":0.0013916376046836376}"
"এদের কানে কারো কথা ডুকবেনা, একটা দেশের সরাস্টমন্ত্রি যখন বলে বিকপ্ল যায়গা না পেলে এই মাঠ থানা হবে তখন আর কিছুই করার থাকে না 😭😭","","stronglyNegative",-0.9997848272323608,"{""neutral"":0.005486481823027134,""happy"":0.0015934942057356238,""anger/disgust"":0.5248848795890808,""sadness"":0.7733882069587708,""surprise"":0.009234176948666573,""fear"":0.04715728014707565}"
"এদেশে আরো অনেক কিছু দেখার অপেক্ষায় আছি।","","stronglyPositive",0.9995662689208986,"{""neutral"":0.011092426255345345,""happy"":0.9850419163703918,""anger/disgust"":0.00633770227432251,""sadness"":0.002867142204195261,""surprise"":0.00682937353849411,""fear"":0.00042987181222997606}"
"এদেশে কেউই জনগনের বন্ধু নয়।","","stronglyNegative",-0.9999392986297607,"{""neutral"":0.001432842225767672,""happy"":0.001139520900323987,""anger/disgust"":0.8707177639007568,""sadness"":0.5038629770278931,""surprise"":0.0015718387439846992,""fear"":0.005865138489753008}"
"এধরনের গ্রেফতার জাতির জীবনে হতাশা বয়ে আনবে","","stronglyNegative",-0.9998063564300537,"{""neutral"":0.00016905042866710573,""happy"":0.0001730436342768371,""anger/disgust"":0.08620254695415497,""sadness"":0.9974461793899536,""surprise"":0.00031945720547810197,""fear"":0.007711181882768869}"
"এমন এক জায়গায় এসে আমরা উপস্থিত হয়েছি যেখানে সচেতন নাগরিক, ব্যক্তি প্রতিষ্ঠান যারা দেশের এমন হলে ভালো হয় এমন হলে খারাপ হয় কথাগুলো মানুষকে বলে ও শিক্ষা দেয় আজ তারাই একেকটা কাণ্ডজ্ঞানহীন সিদ্ধান্ত নিচ্ছে!কেনো আমাদের আন্দোলন করে এই মাঠটা টিকিয়ে রাখতে হবে!এটা দেখার দায়িত্ব কার!সিটির মেয়র, পুলিশ, এরা তো সমাজের উন্নয়নের জন্যই কাজ করে!তাহলে তারা কেনো এরকম ভুল সিদ্ধান্ত নিবে আর তারপর অনুতপ্ত হবে!এটা কি তাদের দায়িত্ব না সমাজের ৮/১০ টা শিশু একটু খোলা আকাশের নিয়ে খেলাধুলা করে বড় হোক!পুরো ঢাকাশহর ইতো ইটপাথরের শহরে পরিণত হয়েছে। এই একটু জায়গাটুকুই কি তাদের কেড়ে নিতে হবে!বিচক্ষণেরা যখন এরকম সিদ্ধান্ত নেয় তখন আর কি'ই বা করার থাকে সাধারণ জনগনের!🙂","","stronglyNegative",-0.9964357852935791,"{""neutral"":0.007660305127501488,""happy"":0.01861344277858734,""anger/disgust"":0.7706262469291687,""sadness"":0.5769007205963135,""surprise"":0.04524693638086319,""fear"":0.0758460983633995}"
"এমন একটা ভাব যেন এখানে থানা না করলে দেশটা অচল হয়ে যাবে","","stronglyNegative",-0.9994974374771118,"{""neutral"":0.006541718728840351,""happy"":0.0014386750990524888,""anger/disgust"":0.8940322399139404,""sadness"":0.18472254276275635,""surprise"":0.02497287653386593,""fear"":0.05934140458703041}"
"এমন ঘটনাও আমাদ‌ের ম‌েনে ন‌িতে হয়, , ,খুব কস্ট লাগ‌ে I","","stronglyNegative",-0.9998162269592286,"{""neutral"":0.00034200429217889905,""happy"":0.0019494540756568313,""anger/disgust"":0.0006012184894643724,""sadness"":0.9989662170410156,""surprise"":0.0005358949420042336,""fear"":0.0014292689738795161}"
"এমন মা আছেন বা ছিলেন বলেই স্বাধীনতা পেয়েছিলাম মাত্র নয় মাসেই। এমন মা রাই আগামীর দেশপ্রেমিক, সচেতন ও ধরিত্রী বান্ধব সন্তান তৈরী করছেন তীব্র পরিবেশ বিরোধী বর্তমান অপব্যবস্হায়।","","stronglyPositive",0.9979254245758058,"{""neutral"":0.030139053240418434,""happy"":0.8921924829483032,""anger/disgust"":0.14008493721485138,""sadness"":0.3278079330921173,""surprise"":0.0782647430896759,""fear"":0.04954749718308449}"
"এমনিতে দেশে বাচ্চারা প্রতিবন্ধী হয়ে যাচ্ছে খোলামেলা যায়গায় / খেলার মাঠের অভাবে। হাতে তুলে নিচ্ছে স্মার্ট ফোন, ইন্টারনেট বেসিক ডিভাইস। এখন আর আগের মত কোন বাচ্চাদের দেখি না মাঠে খেলা করতে। ৬ মাসের শিশু ও মোবাইল ছাড়া খাবার খায় না ঘুমায় না। কোথায় সেখানে এলাকায় এলাকায় খেলার মাঠ দিয়ে ঐ সকল বাচ্চাদের উৎসাহিত করবে তা না, মাঠ রক্ষা প্রতিবাদ করায় মা ছেলের জেল। বাহ! এই কি সেই আমার সোনার বাংলা?","","stronglyNegative",-0.9995272874832153,"{""neutral"":0.0025521672796458006,""happy"":0.009345170110464096,""anger/disgust"":0.7314349412918091,""sadness"":0.7917620539665222,""surprise"":0.03484578803181648,""fear"":0.0642872303724289}"
"এর আগে প্রতিবাদের জন্য একজনের স্বামীকে না গুম করে ফেলছিল। এবার না জানি ছেলেটার কি করে 😰😰😰","","stronglyNegative",-0.9976031303405761,"{""neutral"":0.00955839641392231,""happy"":0.004863699898123741,""anger/disgust"":0.21287424862384796,""sadness"":0.6584531664848328,""surprise"":0.037816524505615234,""fear"":0.6081929206848145}"
"এর জন্য দায়ি আমাদের নষ্ট-ভ্রষ্ট সাংস্কৃতি বিনোদন জগৎ, যতদিন ইসলাম কে মনে ধারন করতে পারবো না ততোদিন এইগুলা থেকে আমরা মুক্তি পাবো না। আল্লাহ আমাদের হেফাজত করুন আমিন","","stronglyNegative",-0.9987996101379395,"{""neutral"":0.008579363115131855,""happy"":0.009932061657309532,""anger/disgust"":0.2834395170211792,""sadness"":0.7401853799819946,""surprise"":0.00942225195467472,""fear"":0.5055328607559204}"
"এর তিব্র নিদ্রা পতি বাদ জানাই।","","stronglyNegative",-0.9957973957061768,"{""neutral"":0.008909746073186398,""happy"":0.010547682642936707,""anger/disgust"":0.21930409967899323,""sadness"":0.6924716234207153,""surprise"":0.005595372058451176,""fear"":0.08851028233766556}"
"এরই নাম বাংলা পুলিশ, এদের মতের অমিল কিংবা এদের পেটে না পরলেই সব কিছু করে ফেলতে পারে","","stronglyNegative",-0.9999387264251709,"{""neutral"":0.009800497442483902,""happy"":0.02839355170726776,""anger/disgust"":0.921110212802887,""sadness"":0.16324982047080994,""surprise"":0.02113449200987816,""fear"":0.01396266184747219}"
"এরই নাম সোনার বাংলাদেশ ডিজিটাল বাংলাদেশ ডিজিটাল আইন","","stronglyPositive",0.99183247089386,"{""neutral"":0.004411091096699238,""happy"":0.9933388829231262,""anger/disgust"":0.005153529811650515,""sadness"":0.001020638388581574,""surprise"":0.0024890739005059004,""fear"":0.00021090316295158118}"
"এরপরেও মঞ্চে উঠে কতিপয় লোকজন চিল্লাই চিল্লাই বলবে :: গণতন্ত্র বিদ্যমান,সবার কথা বলার সুযোগ আছে/স্বাধীনতা আছে","","stronglyNegative",-0.9998923063278198,"{""neutral"":0.007308207452297211,""happy"":0.0068739852868020535,""anger/disgust"":0.9752570390701294,""sadness"":0.041522860527038574,""surprise"":0.008455763570964336,""fear"":0.0036245619412511587}"
"এরা এখনও রাজ দরবারে আর্জি করার সাহস পায় কেমনে?","","weaklyNegative",-0.5999160051345824,"{""neutral"":0.007443080190569162,""happy"":0.0004750994557980448,""anger/disgust"":0.48571640253067017,""sadness"":0.00873339269310236,""surprise"":0.8824754953384399,""fear"":0.004329522140324116}"
"এরা পুলিশ জনগনের জন্য না, এই পুলিশ সরকারে বনদু, এই পুলিশ সরকার কে ঠিকিয়ে রেছে, এরা পুলিশ নামের জানোয়ার, জয় বাংলা","","stronglyNegative",-0.9997421979904175,"{""neutral"":0.002643945161253214,""happy"":0.011176002211868763,""anger/disgust"":0.9694473147392273,""sadness"":0.08943324536085129,""surprise"":0.003273231443017721,""fear"":0.009510633535683155}"
"এরাই তো বলেছিল দেহ আমার সিদ্ধান্ত আমার আপনি বলার কে","","weaklyNegative",-0.5081054449081421,"{""neutral"":0.0012983351480215788,""happy"":0.0007734331884421408,""anger/disgust"":0.9801402688026428,""sadness"":0.07769833505153656,""surprise"":0.0018592081032693386,""fear"":0.0012965623755007982}"
"এরাই বাংলাদেশর ভূমিদস্যু । চাঁদা বাজির ভাগ বাটোয়ারা নিয়ে দুটো মানুষ মারা যায়। কেউ প্রতিবাদ করেননা।","","stronglyNegative",-0.9998690128326416,"{""neutral"":0.0038399200420826674,""happy"":0.00435958057641983,""anger/disgust"":0.910378098487854,""sadness"":0.24457718431949615,""surprise"":0.010324244387447834,""fear"":0.020491350442171097}"
"এলাকার জনপ্রতিনিধি / কমিশনার এর ভুমিকা কি?","","neutral",0.19998977184295655,"{""neutral"":0.9992140531539917,""happy"":0.00015476469707209617,""anger/disgust"":0.00045438329107128084,""sadness"":0.00029350852128118277,""surprise"":0.0003250841982662678,""fear"":0.00032554627978242934}"
"এস,এস,সি পাশ করা হাবিলদার নিজেকে মেয়র মনে করে","","neutral",-0.1999884843826294,"{""neutral"":0.5720058679580688,""happy"":0.0057087731547653675,""anger/disgust"":0.07766353338956833,""sadness"":0.015055718831717968,""surprise"":0.38462740182876587,""fear"":0.0033199386671185493}"
"এসভ্য একটা দেশ, যেখানে ছোট্ট একটা খেলার মাঠ পর্যন্ত গিলে খায়।","","stronglyNegative",-0.999944019317627,"{""neutral"":0.004845644347369671,""happy"":0.0017209009965881705,""anger/disgust"":0.5489678382873535,""sadness"":0.2755352854728699,""surprise"":0.2012682855129242,""fear"":0.15003105998039246}"
"ঐ এলাকায় কি আর কোন জমি নাই থানা ভবন নির্মাণের জন্য? খেলার মাঠে চোখ গেলো। অথচ উন্নত বিশ্বে বাচ্চাদের খেলার মাঠের দায়িত্ব পালন করে পুলিশ।","","weaklyNegative",-0.5997991561889648,"{""neutral"":0.05093759298324585,""happy"":0.06297651678323746,""anger/disgust"":0.611111581325531,""sadness"":0.468096524477005,""surprise"":0.22092120349407196,""fear"":0.035595014691352844}"
"ওই নিউজটা পড়েছিলাম","","neutral",0.1999644637107849,"{""neutral"":0.9978233575820923,""happy"":0.00034769700141623616,""anger/disgust"":0.0004099897341802716,""sadness"":0.0006955306162126362,""surprise"":0.0013590131420642138,""fear"":0.0005136433173902333}"
"ওই সব পুলিশকে ধিক্কার জানাই","","stronglyNegative",-0.9085791349411011,"{""neutral"":0.002080765552818775,""happy"":0.0020328029058873653,""anger/disgust"":0.909579336643219,""sadness"":0.16716600954532623,""surprise"":0.0014704373897984624,""fear"":0.012074858881533146}"
"ওনাদের অনুমতি বিনা মাছিও ওরে না... প্রতিবাদ করতে যদি ওনাদের অনুমতির অপেক্ষায় থাকতে হতো তবে এ দেশটা স্বাধীন হতো না...","","stronglyNegative",-0.999888014793396,"{""neutral"":0.03789014741778374,""happy"":0.015520352870225906,""anger/disgust"":0.47822463512420654,""sadness"":0.6171419620513916,""surprise"":0.01937936805188656,""fear"":0.10539321601390839}"
"ওনার হয়তো প্রতিবাদ করার সাহস এবং কন্ডিশন আছে তাই করছে। এদেশে এমন হাজারো সমস্যার কোন প্রতিবাদ হয় না।","","stronglyNegative",-0.9992173671722412,"{""neutral"":0.01332874596118927,""happy"":0.018066024407744408,""anger/disgust"":0.7305323481559753,""sadness"":0.5493830442428589,""surprise"":0.025775246322155,""fear"":0.030975263565778732}"
"ওরা খেলার মাঠের গুরুত্ব বুঝবে কী করে, ওরা তো মানুষ না ওরা পুলিশ।","","stronglyNegative",-0.9988403081893921,"{""neutral"":0.0027961668092757463,""happy"":0.001077479450032115,""anger/disgust"":0.8776273727416992,""sadness"":0.20074841380119324,""surprise"":0.007441550958901644,""fear"":0.020280051976442337}"
"ওরা ডিসি হারুনের লোক, ওরা জয় বাংলার লোক","","stronglyPositive",0.999408268928528,"{""neutral"":0.10250836610794067,""happy"":0.3990350365638733,""anger/disgust"":0.5094777345657349,""sadness"":0.02583150565624237,""surprise"":0.019898952916264534,""fear"":0.004483129363507032}"
"ওরে ওর প্রাপ্য সাজা দেওয়া হোক!","","stronglyNegative",-0.9999124765396118,"{""neutral"":0.000622002815362066,""happy"":0.00018000087584368885,""anger/disgust"":0.9973987340927124,""sadness"":0.005986591801047325,""surprise"":0.000313722004648298,""fear"":0.0001458570040995255}"
"ওরে পাগল কাকা","","stronglyNegative",-0.9981174230575561,"{""neutral"":0.06974528729915619,""happy"":0.02413812465965748,""anger/disgust"":0.3776702880859375,""sadness"":0.21642324328422546,""surprise"":0.14931464195251465,""fear"":0.014107788912951946}"
"ওসি পরিতোষ এ ঘোষণা দেওয়ার পরপরই তাঁর মোবাইলে একটি কল আসে। তখন পাশে গিয়ে ফোনে কথা বলেন তিনি। মুঠোফোনে কথোপকথন শেষে ওসি বলেন, কারও বিরুদ্ধে মামলা দেওয়া হচ্ছে না। মা–ছেলে দুজনকেই ছেড়ে দেওয়া হবে। শুধু মায়ের কাছ থেকে একটি মুচলেকা নেওয়া হবে।""""""চমৎকার!!","","neutral",0.15016987323760989,"{""neutral"":0.06899362057447433,""happy"":0.8610606789588928,""anger/disgust"":0.03601888567209244,""sadness"":0.04383844882249832,""surprise"":0.483813613653183,""fear"":0.015493803657591343}"
"ওহ আচ্ছা এটাও উন্নয়ন 😬","","weaklyNegative",-0.5644635915756225,"{""neutral"":0.3542110025882721,""happy"":0.3694913387298584,""anger/disgust"":0.11933501064777374,""sadness"":0.016753820702433586,""surprise"":0.10437712073326111,""fear"":0.003907964564859867}"
"কত নেতারা খাস জমি দখল করে আছে, সেখানে কেন জমি উদ্ধার হয়না,আর শিশুদের খেলার মাঠ বন্ধ করে দেওয়া হয়,এ দেশটা সৃাধিন হয়েছে শিশুদের সৃাধিনতার জন্যই,সৃাধীনতা হরনের জন্য নহে।","","stronglyNegative",-0.9998826742172241,"{""neutral"":0.008141830563545227,""happy"":0.029600966721773148,""anger/disgust"":0.7744283676147461,""sadness"":0.5268509387969971,""surprise"":0.02069990150630474,""fear"":0.06057410314679146}"
"কতটা বিভৎস আমার এই স্বদেশ। একটা মাঠের দাবিতে মা-ছেলে আন্দোলন করল আর পুলিশ তাদের গ্রেপ্তার করে জেলে ঢুকিয়ে দিল।","","stronglyNegative",-0.9999233961105347,"{""neutral"":0.001570993335917592,""happy"":0.0031098658218979836,""anger/disgust"":0.3159641623497009,""sadness"":0.8889020681381226,""surprise"":0.021915169432759285,""fear"":0.15001125633716583}"
"কথা যুক্তি স্যার আপনার","","neutral",0.19984190464019777,"{""neutral"":0.003258325858041644,""happy"":0.9947935938835144,""anger/disgust"":0.0022956773173063993,""sadness"":0.00060773961013183,""surprise"":0.0021050511859357357,""fear"":0.00008624078327557072}"
"কথায় যুক্তি আছে 🙄🙄😉😉😉","","weaklyPositive",0.44420275688171396,"{""neutral"":0.6418153047561646,""happy"":0.3501198887825012,""anger/disgust"":0.09310494363307953,""sadness"":0.023410696536302567,""surprise"":0.043281190097332,""fear"":0.009050071239471436}"
"কন্ঠ রোধ করে গনতন্ত্র মানবধিকার হত্যার চেষ্টা জাতি বিব্রত ও ভয়ের রাজত্বে বাস করছে জনগন","","stronglyNegative",-0.9999385833740234,"{""neutral"":0.007362444885075092,""happy"":0.008220218122005463,""anger/disgust"":0.8055754899978638,""sadness"":0.3692280948162079,""surprise"":0.016776977106928825,""fear"":0.21938109397888184}"
"কমেন্টস করলেও পুলিশে ধরে মামলা দেয়,তাই করলাম না","","stronglyNegative",-0.9996765851974487,"{""neutral"":0.03590770065784454,""happy"":0.0049089426174759865,""anger/disgust"":0.6655939221382141,""sadness"":0.4129566550254822,""surprise"":0.015236211009323597,""fear"":0.048109106719493866}"
"কাজ বন্ধ হবে না","","weaklyPositive",0.4673856735229493,"{""neutral"":0.9514392018318176,""happy"":0.01924012042582035,""anger/disgust"":0.022574730217456818,""sadness"":0.00581849180161953,""surprise"":0.01611965522170067,""fear"":0.001527764368802309}"
"কান ধরে ওটা বসা করিয়েছে🙄","","weaklyNegative",-0.5988004922866821,"{""neutral"":0.11258769035339355,""happy"":0.004689163062721491,""anger/disgust"":0.6623247861862183,""sadness"":0.1639224737882614,""surprise"":0.11894221603870392,""fear"":0.09569714963436127}"
"কার আবদার , কার কথা কে শুনে ?","","weaklyNegative",-0.5997618198394775,"{""neutral"":0.03772434592247009,""happy"":0.0012610801495611668,""anger/disgust"":0.5007028579711914,""sadness"":0.4760206937789917,""surprise"":0.021617773920297623,""fear"":0.003199162194505334}"
"কারন উনি মা, একজন মা কখনোই চান না তার প্রিয় সন্তান ইন্টারনেট প্রতিবন্ধী হয়ে বড় হোক্!!!","","stronglyNegative",-0.999934196472168,"{""neutral"":0.39100009202957153,""happy"":0.02429698407649994,""anger/disgust"":0.09777551144361496,""sadness"":0.44008341431617737,""surprise"":0.06036423519253731,""fear"":0.03331286087632179}"
"কারো হ্যাডম নাই প্রতিবাদ করার এমনকি টু শব্দটি করার। কিন্তু কেউ প্রেম করলে তখন দেখতেন এরা কতো ক্ষমতাধর, তখন গিয়ে ঠ্যাক দিতো এবং দেখিয়ে দিতো এরা সমাজ রক্ষায় কতো এক্টিভ! :/","","stronglyNegative",-0.9990173578262329,"{""neutral"":0.012434842064976692,""happy"":0.02504587173461914,""anger/disgust"":0.8625746965408325,""sadness"":0.3480670154094696,""surprise"":0.043831225484609604,""fear"":0.042079512029886246}"
"কি আজব কাহিনী মহিলা রোজা রাখছে তার মেয়ে ইফতারি নিয়ে গেছে তখনও নাকি পুলিশ দেখা করতে দেয়নি মেয়ের সাথে।","","stronglyNegative",-0.9999109029769897,"{""neutral"":0.01826445758342743,""happy"":0.001492047100327909,""anger/disgust"":0.34197118878364563,""sadness"":0.11273645609617233,""surprise"":0.7403579354286194,""fear"":0.08206157386302948}"
"কি আর বলবো """" ভয় হয় """"","","weaklyNegative",-0.5045758485794067,"{""neutral"":0.008286592550575733,""happy"":0.004067021422088146,""anger/disgust"":0.004122748505324125,""sadness"":0.0832531750202179,""surprise"":0.0051962207071483135,""fear"":0.9746171832084656}"
"কি করিয়া তাহা প্রমান করিবে? প্রমান করিবার কোন উপায় আছে কি? ঠোলা ও ভোটচোরদের মধ্যে যে এক কঠিন গিট্টু লাগিয়া গিয়াছে, তাহারা একে অপরের সাথে মিলিয়া মিশিয়া একাকার হইয়া গিয়াছে; তাহাদেরকে আলাদা করিয়া দেখা যায় না; তাহাদের পার্থক্য আর পরিলক্ষিত হয় না। তাহাদের এই গিট্টু সহজে খুলিবার নয়। তাহারা একে অপরকে ছাড়া বাঁচিতে পারিবে কি?","","stronglyNegative",-0.9998419523239136,"{""neutral"":0.016027959063649178,""happy"":0.013352195732295513,""anger/disgust"":0.21880806982517242,""sadness"":0.852842390537262,""surprise"":0.0567689873278141,""fear"":0.19825482368469238}"
"কিছুটা একমত পোষণ করলাম।","","weaklyPositive",0.599963140487671,"{""neutral"":0.23398832976818085,""happy"":0.8499297499656677,""anger/disgust"":0.0009683102834969759,""sadness"":0.0005270341644063592,""surprise"":0.0005182997556403279,""fear"":0.00005576120383921079}"
"কিছুদিন পরেই ছেলেটা গুম হওয়ার সম্ভাবনা ৯৯.৯৯% । আল্লাহ যেন হেফাজত করেন ।","","stronglyNegative",-0.9595422267913818,"{""neutral"":0.0083660539239645,""happy"":0.011872666887938976,""anger/disgust"":0.004433645401149988,""sadness"":0.08939991146326065,""surprise"":0.01375548541545868,""fear"":0.9804665446281433}"
"কিন্তু বিবিসি ছেলের ছবিটা দিতে পারতো তা না দিয়ে মায়ের ছবিটা দিলো। ন্যাড়িবাদি বিপিষি।","","weaklyNegative",-0.5998208284378052,"{""neutral"":0.018569080159068108,""happy"":0.04733516648411751,""anger/disgust"":0.6545782685279846,""sadness"":0.17124782502651215,""surprise"":0.32742124795913696,""fear"":0.026623070240020752}"
"কিয়ামতের দিন পযর্ন্ত অপেক্ষা করেন ।","","neutral",-0.1999856472015381,"{""neutral"":0.9654212594032288,""happy"":0.002265384653583169,""anger/disgust"":0.0008744176593609154,""sadness"":0.012800831347703934,""surprise"":0.008894474245607853,""fear"":0.025550488382577896}"
"কিসের আবার খেলার মাঠ? যতসব তালবাহানাওটাই হবে আমার ভবন, নামে মাত্র থানা","","stronglyNegative",-0.9997936248779297,"{""neutral"":0.00044746874482370913,""happy"":0.0003981479967478663,""anger/disgust"":0.9961207509040833,""sadness"":0.020506080240011215,""surprise"":0.0013393072877079248,""fear"":0.00024267159460578114}"
"কুকুর কুকুরি হয়","","stronglyNegative",-0.9995322942733764,"{""neutral"":0.01656504161655903,""happy"":0.004303437657654285,""anger/disgust"":0.957335352897644,""sadness"":0.025027206167578697,""surprise"":0.008933575823903084,""fear"":0.0023645306937396526}"
"কুকুরে লেজ কখনো সুজা হয়না","","weaklyNegative",-0.5992305755615235,"{""neutral"":0.30278363823890686,""happy"":0.007359848823398352,""anger/disgust"":0.6121472716331482,""sadness"":0.08280720561742783,""surprise"":0.06666424125432968,""fear"":0.01837831921875477}"
"কুকুরের লেজ সোজা করা গেলেও পুলিশকে ভালো করা যাবে না।","","weaklyNegative",-0.5975556373596191,"{""neutral"":0.002768984530121088,""happy"":0.007941588759422302,""anger/disgust"":0.9883021712303162,""sadness"":0.01506822556257248,""surprise"":0.004038881044834852,""fear"":0.0008587983320467174}"
"কুরআনই একমাত্র যাবতীয় সমস্যা সমাধানের পথ...","","stronglyPositive",0.9998716831207277,"{""neutral"":0.011799674481153488,""happy"":0.9903963804244995,""anger/disgust"":0.001187782152555883,""sadness"":0.0013465797528624535,""surprise"":0.002407040214166045,""fear"":0.00019816776330117136}"
"কেন আপনাদের সব প্রতিবেদন এ কেন?","","weaklyNegative",-0.5999374389648438,"{""neutral"":0.002004323061555624,""happy"":0.00028945572557859123,""anger/disgust"":0.9851182699203491,""sadness"":0.022235291078686714,""surprise"":0.016663696616888046,""fear"":0.0006627201219089329}"
"কেন নয়, সেনাবাহিনী যদি,ধানীজমি দখল করে কেম্প স্থাপন করতে পারে, তো পুলিশ বিভাগের কি দোষ। সেখানে যদি কোন দুঃস্থ পরিবারকে পুনর্বাসন করা হতো, তাহলে অবশ্যই এত হই-চই হতো না।পার্থক্যটা হচ্ছে, জায়গাটা সমতলে,পাহাড়ে নয় (আন্দোলনের বিষয়ে)।","","weaklyNegative",-0.596075463294983,"{""neutral"":0.019309191033244133,""happy"":0.00760600995272398,""anger/disgust"":0.7933773398399353,""sadness"":0.4598805904388428,""surprise"":0.046195778995752335,""fear"":0.02996104396879673}"
"কেন নয়?","","weaklyNegative",-0.5857725620269776,"{""neutral"":0.8586921095848083,""happy"":0.004225108306854963,""anger/disgust"":0.04901736602187157,""sadness"":0.04908095672726631,""surprise"":0.09683172404766083,""fear"":0.005844793748110533}"
"কেন পারবেনা?? অবশ্যই পারবে, , , আবার কেউ ক্ষমাতয় গেলে থানা ভেঙে খেলার মাঠও বানাতে পারে, , , এটা তো ভাই ক্ষমতার একটা প্রয়োগ মাত্র যখন যার হাতে থাকে তখন তার মতো করে কাজ করে, , ,","","weaklyNegative",-0.5996970653533935,"{""neutral"":0.009411180391907692,""happy"":0.02888968214392662,""anger/disgust"":0.8416417241096497,""sadness"":0.27531203627586365,""surprise"":0.06940087676048279,""fear"":0.03487921878695488}"
"কেন পুলিশকে কি দুর্বল মনে হয়?","","weaklyNegative",-0.5999308347702026,"{""neutral"":0.014244169928133488,""happy"":0.0017091784393414855,""anger/disgust"":0.9312175512313843,""sadness"":0.07788366824388504,""surprise"":0.047892384231090546,""fear"":0.011119863018393517}"
"কেন শিশুদের কাজ থেকে খেলার মাঠ কেড়ে নেয়র হচ্ছে বুঝতেই পারি না।।আমার ছেলেকে যখন বলি কিছুক্ষন খেলা করো।।আমাকে বলে কোথায় খেলবো?গলিতে খেলবো বাড়ির মালিক গালাগালি করে, রাস্তার পাশে খেলবো লোকে বকবে।খেলবো টা কোথায়?।আমি আর প্রশ্নের উত্তর দিতে পারি না।।তাহলে এদের কে মোবাইল গেমস,বা অন্য অপরাধ মূলক কাজের দিকে ঠেলে দেয়া হচ্ছে না পরিকল্পিত ভাবে।।","","stronglyNegative",-0.9964603662490845,"{""neutral"":0.005990108475089073,""happy"":0.016773635521531105,""anger/disgust"":0.6125131845474243,""sadness"":0.6423949599266052,""surprise"":0.04185391217470169,""fear"":0.25675711035728455}"
"কেন স্যার যেখানে থানা হচ্ছে সেই জায়গাটি কি আপনার ব্যক্তিগত নাকি সরকারি জায়গা কোনটা??","","neutral",-0.19991410970687867,"{""neutral"":0.27203914523124695,""happy"":0.0029706978239119053,""anger/disgust"":0.4928511083126068,""sadness"":0.04532000422477722,""surprise"":0.25390681624412537,""fear"":0.010773580521345139}"
