"paragraph","message","polarity_class","polarity_score","emotion"
"কি অর্জন করলো বীরপুরুষ এর বাচ্চারা? দুইজন সাধারন মানুষের প্রান গেলো!আমরা বার বার প্রমান করি ""আমারা বাঙালী কতোটা বর্বর ও মূর্খ জাতি ।।","","stronglyNegative",-0.9999408721923828,"{""neutral"":0.0005769809358753264,""happy"":0.0011193195823580027,""anger/disgust"":0.983755350112915,""sadness"":0.21290625631809235,""surprise"":0.001953650265932083,""fear"":0.004949392285197973}"
"কি আর বলব নতুন করে,,,,,,,এত ক্ষমতা যেখানে দোকানিদের,,সেখানে কাস্টমার না গেলেই তো তাদের ব্যবসা লাটে উঠবে","","weaklyNegative",-0.5969507694244385,"{""neutral"":0.010897526517510414,""happy"":0.0036700062919408083,""anger/disgust"":0.14398464560508728,""sadness"":0.8698785901069641,""surprise"":0.0247646477073431,""fear"":0.24251776933670044}"
"কি এক আজব জাতি😥","","weaklyNegative",-0.5872778177261353,"{""neutral"":0.00505303917452693,""happy"":0.003174954792484641,""anger/disgust"":0.009978345595300198,""sadness"":0.008013229817152023,""surprise"":0.9885755181312561,""fear"":0.01011179480701685}"
"কি কারনে সংঘর্ষ হলো তা কি মন্তব্যেকারীরা পড়েছেন? আমরা কেন পক্ষ বিপক্ষে যাচ্ছি? দায়ি কোন পক্ষ? আগে সেটা নির্ধারন করেন।","","weaklyNegative",-0.599744725227356,"{""neutral"":0.042849838733673096,""happy"":0.008414103649556637,""anger/disgust"":0.8344324827194214,""sadness"":0.23665308952331543,""surprise"":0.02888995036482811,""fear"":0.041792601346969604}"
"কি নির্মম। মূত্যর কোন ক্ষতিপূরণ হয় না তরপরও যথাসম্ভব তার পরিবারের পাশে দাড়ানোর দাবি জানাচ্ছি","","stronglyNegative",-0.886841607093811,"{""neutral"":0.003940395545214415,""happy"":0.00844100397080183,""anger/disgust"":0.336451917886734,""sadness"":0.8954899907112122,""surprise"":0.009745653718709946,""fear"":0.028383949771523476}"
"কি বলেন এইসব আপনারা এই গুলাতো করছে জামাত আর বিএনপির লোকেরা আপনারা মনে হয় লেখক ভট্টাচার্যের কথা বিশ্বাস করেন নাউনি কত কনপিডেন্স নিয়ে বলেছেন উনার একটা ইয়ে আছেনা😜😜😜😜","","stronglyNegative",-0.9784029960632324,"{""neutral"":0.027898957952857018,""happy"":0.011996426619589329,""anger/disgust"":0.8140255212783813,""sadness"":0.26297587156295776,""surprise"":0.04603061452507973,""fear"":0.03887372463941574}"
"কি মারামারি করলো নিউ মার্কেটের ব্যাবসায়ীরা ওদের লোক মরল প্রতিপক্ষ একটাও মরলো না","","stronglyNegative",-0.999923586845398,"{""neutral"":0.004628951661288738,""happy"":0.0009332053014077246,""anger/disgust"":0.8127696514129639,""sadness"":0.3711674213409424,""surprise"":0.03814417123794556,""fear"":0.02083040401339531}"
"কি লাভ হইলো তোদের এই বাহাদুরি দেখায়ে, একটা নিরীহ মানুষ কেন মরল! তোরা নিজেরা তো কেউ মরলি না! অসহায় গরীব ছেলেটার প্রান কেন নিলি","","stronglyNegative",-0.9998937368392944,"{""neutral"":0.0009323636768385768,""happy"":0.0009246097761206329,""anger/disgust"":0.9076120257377625,""sadness"":0.4241746962070465,""surprise"":0.011262600310146809,""fear"":0.012725763022899628}"
"কিছু কিছু ব্যাবসায়ী আছে ক্রেতাদের সাথে খারাপ ব্যবহার করে এবং ক্রেতা প্রতিউত্তর দিলে বিরোধ সৃষ্টি হয়। যখন কোন ক্রেতা পৈণ্যের দাম জিজ্ঞেস করে তখন দোকানদার ১০ টাকা মূল্যের জিনিসের দাম ৩০ টাকা চায় এবং ক্রেতাকে বিব্রত করে খারাপ আচরণ করে কিংবা পৈণ্য দেখে না কিনলেও খারাপ আচরণ করে এর কোন প্রতিকার হচ্ছে না। আবার আমাদের ভিতরে নৈতিকতা শিক্ষা চর্চা করা হয় না।পেশী শক্তির অপব্যবহার । তাছাড়া স্বজন প্রীতি ,বড় কোন গডফাদারের মুরিদ হলে আর কাউকে সমীহ করে না।","","weaklyNegative",-0.5707586050033568,"{""neutral"":0.00391630781814456,""happy"":0.014032823033630848,""anger/disgust"":0.7912492156028748,""sadness"":0.7759121060371399,""surprise"":0.02958413027226925,""fear"":0.03424122557044029}"
"কিছু ছাত্ররা খেয়ে দেয়ে বিল পরিশোধ না করে ক্যাডারগীরী দেখাতে গেছে। আর ব্যবসায়ীরাও তাদের ক্ষেমতা দেখিয়ে দিছে। যাও এবার দুই গ্রুপ হাত ভাঙ্গা পা ভাঙ্গা নিয়ে ঈদ করো।🥴","","weaklyNegative",-0.5998888731002807,"{""neutral"":0.0009720135712996125,""happy"":0.003692775731906295,""anger/disgust"":0.9827505350112915,""sadness"":0.11219660192728043,""surprise"":0.003884445410221815,""fear"":0.006735667586326599}"
"কিছু বলার নেই","","weaklyNegative",-0.5995645523071289,"{""neutral"":0.2722271680831909,""happy"":0.0011181558948010206,""anger/disgust"":0.002399574965238571,""sadness"":0.7728393077850342,""surprise"":0.0007755791302770376,""fear"":0.0006566693773493171}"
"কিছু বলার ভাষা নেই আমার। কি বলে শান্তনা দেওয়ার","","weaklyPositive",0.49655308723449715,"{""neutral"":0.0010077663464471698,""happy"":0.0004980153171345592,""anger/disgust"":0.001047744881361723,""sadness"":0.9973229765892029,""surprise"":0.0005309456028044224,""fear"":0.010932108387351036}"
"কিছু বলার ভাষা নেই।তাজা প্রাণগুলো এভাবেই ঝরে যাচ্ছে।আমাদের আরও মানবিক হওয়া প্রয়োজন।","","stronglyNegative",-0.9935203313827514,"{""neutral"":0.0004891653661616147,""happy"":0.0014861326199024916,""anger/disgust"":0.011762779206037521,""sadness"":0.9969407916069031,""surprise"":0.0013267454924061894,""fear"":0.009187962859869003}"
"কিছু ব্যবসায়ীদের আচরণ এত উগ্রবাদী, হিংসাত্মক, ক্রেতাদের মানুষ মনে করে না","","stronglyNegative",-0.999878978729248,"{""neutral"":0.0020864715334028006,""happy"":0.0025253489147871733,""anger/disgust"":0.9097208976745605,""sadness"":0.36609870195388794,""surprise"":0.0048586116172373295,""fear"":0.012411410920321941}"
"কিছু মানুষের রাজনীতি, কিছু মাথাগরম মানুষের সিদ্ধান্ত এভাবে দেশে কতবার যে সহিংসতা ডেকে এনেছে, তার শেষ নেই আর তার মূল্য দিতে হয়েছে সাধারণ খেটে-খাওয়া মানুষদের। অহেতুক তাদের মরতে হয়েছে। জেল খাটতে হয়েছে। অঙ্গহানি হতে হয়েছে। আরো কত কিছু। অবশ্যই এর একটা সুষ্ঠু সমাধান যেমন নিশ্চিত করা তেমনি দীর্ঘস্হায়ী শান্তি প্রতিষ্ঠা করা একটি রাষ্ট্রের অত্যবশ্যকীয় দায়িত্ব এবং কর্তব্য। সামাজিক ন্যায় বিচারের উপর ভিত্তি করেই সর্বজনীন এবং দীর্ঘস্হায়ী শান্তি প্রতিষ্ঠিত হতে পারে। ন্যায়বিচার প্রতিষ্ঠা ছাড়া দীর্ঘস্হায়ী শান্তি প্রতিষ্ঠা দুরূহ ব্যাপার।","","neutral",-0.08803385496139526,"{""neutral"":0.026058988645672798,""happy"":0.2083672732114792,""anger/disgust"":0.33065372705459595,""sadness"":0.7909001111984253,""surprise"":0.04698215425014496,""fear"":0.24614901840686798}"
"কিছুদিনের মধ্যে হাতের লেখাটা change হবে ! সব নাটক !! সহানুভূতি পাওয়ার কৌশল ! কিছু পাগল এসব নিয়ে Facebook এ বেশ চিন্তিত!","","weaklyNegative",-0.5951197624206543,"{""neutral"":0.011554010212421417,""happy"":0.007047793362289667,""anger/disgust"":0.14752213656902313,""sadness"":0.5166118144989014,""surprise"":0.022137129679322243,""fear"":0.8322480916976929}"
"কিয়েক্টাবস্থা!হোস্টেল-কলেজ বন্ধ হয়, মার্কেট খোলা থাকে। শিক্ষার্থীরা রাস্তা-ঘাটে মার খায়; টোকাইরা রাজত্ব করে।","","stronglyNegative",-0.9999452114105225,"{""neutral"":0.004480959381908178,""happy"":0.004848132841289043,""anger/disgust"":0.8318623304367065,""sadness"":0.41305238008499146,""surprise"":0.02916918881237507,""fear"":0.0662054643034935}"
"কিরে ভাই তোরা তাহাজ্জুদ গুজারি মাতার সোনার ছেলেদের পিছনে লাগলি কেন হঠাত","","stronglyNegative",-0.9988579988479614,"{""neutral"":0.0024116486310958862,""happy"":0.001771859242580831,""anger/disgust"":0.9844949841499329,""sadness"":0.02074293978512287,""surprise"":0.012841423973441124,""fear"":0.0006596472812816501}"
"কোন না কোন উসকানি দাতা আছে","","weaklyNegative",-0.5995134115219116,"{""neutral"":0.02633592113852501,""happy"":0.008212578482925892,""anger/disgust"":0.7111100554466248,""sadness"":0.21151438355445862,""surprise"":0.017679374665021896,""fear"":0.1178334429860115}"
"কোন মাদ্রাসার ছাত্রদের সাথে যদি এই সংঘর্ষ হতো।তাহলে জঙ্গি, মৌলবাদী, বলে মিডিয়া ও সরকার চালিয়ে দিত","","stronglyNegative",-0.9996291160583496,"{""neutral"":0.019552849233150482,""happy"":0.0032510911114513874,""anger/disgust"":0.8531748652458191,""sadness"":0.19029094278812408,""surprise"":0.021502051502466202,""fear"":0.07506608217954636}"
"কোন শিক্ষার্থী এর সাথে জড়িত না এটা নিঃসন্দেহে বলা যায়।কারণ ছাত্ররা নিউমার্কেট এলাকা নিজেদের দখলে নিতে পারেনি। ব্যবসায়ীরা নিজেরাই যুক্তি করে এই কাজ করেছে যেন আন্দোলন অন্য খাতে নিয়ে যাওয়া যায়।এর কারণ হলো অনেক বিশ্ববিদ্যালয়,কলেজ ঢাকা কলেজকে সমর্থন দেয়া শুরু করেছে।আন্দোলন আরও জোরদার হবে এটা ভেবেই ব্যবসায়ীরা নতুন ফন্দি আটছে।","","weaklyNegative",-0.5999045133590698,"{""neutral"":0.017861030995845795,""happy"":0.03026697225868702,""anger/disgust"":0.6204547882080078,""sadness"":0.5007158517837524,""surprise"":0.07389166951179504,""fear"":0.4565081298351288}"
"কোন সভ্য সমাজে এগুলো ঘটতে পারে না। 😞","","stronglyNegative",-0.8279620409011841,"{""neutral"":0.01981964521110058,""happy"":0.0007359963492490351,""anger/disgust"":0.30108335614204407,""sadness"":0.6440086364746094,""surprise"":0.011811845935881138,""fear"":0.061216916888952255}"
"খুলে আর লাভ কি!!!বেচা কেনা তো আর বেশি হবেনা।","","weaklyNegative",-0.5996779680252076,"{""neutral"":0.007257423363626003,""happy"":0.0011781236389651895,""anger/disgust"":0.66493821144104,""sadness"":0.5821394324302673,""surprise"":0.008635984733700752,""fear"":0.009338652715086937}"
"খেয়ে টাকা নিয়ে দিয়ে হেটাম দেখালে তো এমনই হবে! ধরে নিলাম শিক্ষার্থীদের কথাই সত্য। একজনকে মেরেছে। তারা আইনের আশ্রয় নিত পারতো। কলেজ কতৃপক্ষকে জানাত। তা না করে কয়েকশ সন্ত্রাসী অস্ত্রসহ গিয়ে অনেক গুলো দোকান ভেঙেছে কোন যুক্তিতে!? ওদের বিচার হওয়া উচিত","","stronglyNegative",-0.9998285055160523,"{""neutral"":0.004347642417997122,""happy"":0.00751472357660532,""anger/disgust"":0.8942444920539856,""sadness"":0.30235281586647034,""surprise"":0.030156634747982025,""fear"":0.06621430814266205}"
"খোলার দরকারও নেই !","","weaklyNegative",-0.5997320652008056,"{""neutral"":0.9678773880004883,""happy"":0.0012265314580872655,""anger/disgust"":0.03253515064716339,""sadness"":0.012485847808420658,""surprise"":0.01678892970085144,""fear"":0.00267386413179338}"
"গতকিছুদিন আগেও চট্টগ্রামের নিউমার্কেট ব্যবসায়ীর সাথেও একটা ছেলের মারামারি লেগেছিলো, তাদের কথা হলো আপনি কোন জিনিসের দরদাম করলে সেটা আপনাকে নিতে হবেই ওদের ব্যাপারটা এমনই,তাছাড়া ওরা বেশি দাম বলতে পারবে আপনি কম বললে ওদের জ্বলে উঠে গায়ে।এরকম অহরহ।","","weaklyNegative",-0.5277816295623778,"{""neutral"":0.0055393134243786335,""happy"":0.01734011434018612,""anger/disgust"":0.8149786591529846,""sadness"":0.46596089005470276,""surprise"":0.03319387510418892,""fear"":0.08123916387557983}"
"গরু ছাগলে দেশ ভরে যাচ্ছে.....","","stronglyNegative",-0.9999480247497559,"{""neutral"":0.00044163185521028936,""happy"":0.00025917531456798315,""anger/disgust"":0.996519923210144,""sadness"":0.024431617930531502,""surprise"":0.000896068406291306,""fear"":0.00035104263224639}"
"গাঞ্জাখোর সাংবাদিক। গতকাল ১২ টা থেকে সংঘর্ষ শুরু হল। আজকে ও চলছে এগুলা তো সবাই জানে। ৭ কলেজের অন্যরা সমর্থন করলো কিন্তু কেন এই সংকট শুরু হল তা নিয়ে একটা কথা ও বলল না।","","stronglyNegative",-0.9994210481643677,"{""neutral"":0.0015557936858385801,""happy"":0.0014580993447452784,""anger/disgust"":0.9826557636260986,""sadness"":0.07930529117584229,""surprise"":0.009391778148710728,""fear"":0.01582157611846924}"
"গুটিকয়েক ফাউখোর ছেচরা মানুষের কারনে দুটি মানুষের জীবন গেলো।","","stronglyNegative",-0.9998849630355835,"{""neutral"":0.0008166898041963577,""happy"":0.0008202044409699738,""anger/disgust"":0.9192461371421814,""sadness"":0.4163203537464142,""surprise"":0.0033096889965236187,""fear"":0.007579447235912085}"
"গুড","","weaklyPositive",0.5991944789886475,"{""neutral"":0.045836109668016434,""happy"":0.9581206440925598,""anger/disgust"":0.004059958271682262,""sadness"":0.0011083426652476192,""surprise"":0.00863711629062891,""fear"":0.00046236792695708573}"
"গুলির নির্দেশদাতা এডিসি হারুনের প্রত্যাহার চায় শিক্ষার্থীরা।","","stronglyNegative",-0.9988848447799683,"{""neutral"":0.0041294279508292675,""happy"":0.0021191088017076254,""anger/disgust"":0.978376030921936,""sadness"":0.027166377753019333,""surprise"":0.006325459573417902,""fear"":0.014885441400110722}"
"গুলিস্তান এর ব্যবসায়ীদের সাথে ঝামেলা কবে বাজবে এইটা দেখার অপেক্ষায় থাকলাম!","","weaklyNegative",-0.5998623847961426,"{""neutral"":0.8940667510032654,""happy"":0.01187045220285654,""anger/disgust"":0.16794653236865997,""sadness"":0.01813560724258423,""surprise"":0.014864284545183182,""fear"":0.004297369625419378}"
"গ্যান্জাম করার কি দরকার ছিলো এই সময়? নেতামি করবেন আর দোষ দিবেন মানুষের আর কপালের।","","stronglyNegative",-0.9998426675796509,"{""neutral"":0.0028275183867663145,""happy"":0.001581282471306622,""anger/disgust"":0.9549561738967896,""sadness"":0.13911494612693787,""surprise"":0.008830361068248749,""fear"":0.007233599666506052}"
"ঘোলা পানিতে মাছ শিকারের চেষ্টা চলছিল,হেলমেট বাহিনি কে ধরেন এবং জিজ্ঞাসা করেন।","","stronglyNegative",-0.9998471736907959,"{""neutral"":0.20707012712955475,""happy"":0.01599470153450966,""anger/disgust"":0.5371257662773132,""sadness"":0.18989859521389008,""surprise"":0.06741371005773544,""fear"":0.14350523054599762}"
"চাদা না পেয়ে 💨💨💨","","weaklyNegative",-0.5998703956604003,"{""neutral"":0.04684213548898697,""happy"":0.004840794950723648,""anger/disgust"":0.01635446771979332,""sadness"":0.9119144678115845,""surprise"":0.0032496575731784105,""fear"":0.006820216774940491}"
"চাদা না পেলে,আর কাপড় ফ্রি নিতে না পারলে।","","weaklyNegative",-0.5995820522308349,"{""neutral"":0.24922753870487213,""happy"":0.008932921104133129,""anger/disgust"":0.2194841355085373,""sadness"":0.41935622692108154,""surprise"":0.024468975141644478,""fear"":0.06274645775556564}"
"চাঁদাবাজ মুক্ত ঢাকা কলেজ চাই।","","weaklyPositive",0.598967218399048,"{""neutral"":0.00743603752925992,""happy"":0.00150957889854908,""anger/disgust"":0.9929995536804199,""sadness"":0.0024912592489272356,""surprise"":0.0005902975681237876,""fear"":0.0001018359835143201}"
"চারিদিকে ইদের খুশী।","","weaklyPositive",0.5980563163757325,"{""neutral"":0.00020635673718061298,""happy"":0.999671459197998,""anger/disgust"":0.00019623429398052394,""sadness"":0.00039840140379965305,""surprise"":0.0013354402035474777,""fear"":0.000020161796783213504}"
"চালাইয়া যাও","","weaklyPositive",0.5910093545913697,"{""neutral"":0.11500540375709534,""happy"":0.8922256231307983,""anger/disgust"":0.015226383693516254,""sadness"":0.004965325817465782,""surprise"":0.0023241210728883743,""fear"":0.0010023113572970033}"
"চাহিদা মতো চাদার টাকা দেয় নাই মনে হয়, তাই ব্যাবসায়ীদের উপর হামলা","","stronglyNegative",-0.9999520778656006,"{""neutral"":0.0029049499426037073,""happy"":0.0013899740297347307,""anger/disgust"":0.9245325326919556,""sadness"":0.31376171112060547,""surprise"":0.006119357887655497,""fear"":0.031342774629592896}"
"চোখটা কিছুক্ষণের জন্য বন্ধ করে ঢাকা কলেজের জায়গায় কল্পনা করুন এটা ‘জামিয়া মাদানিয়া নিউমার্কেট মাদরাসা’!এখন চোখ খুলেন...এবার গতকাল রাত থেকে এখন পর্যন্ত নিউমার্কেটের ব্যাবসায়িদের সাথে নিউমার্কেট মাদরাসা ছাত্রদের সংঘর্ষে বাংলাদেশের গণমাধ্যমের করা নিউজের হেডলাইনগুলো পড়ুন—“মৌলবাদী হামলায় আক্রান্ত রাজধানী ”-প্রথম আলো""পাকিস্তানি মদদে দেশের অর্থনীতি ধ্বংসের পাঁয়তারা"" -সমকাল“সাম্প্রদায়িক হামলায় ঢাকাবাসীর জনজীবন বিপন্ন"" -৭১ টিভি“অসহায় ব্যবসায়ীদের উপর মৌলবাদীদের জ ঙ্গি হামলা”-বাংলা ট্রিবিউন“হেফাজতিদের তাণ্ডবে নিউমার্কেট অচল,পথে বসেছে কাপড় ব্যবসায়ীরা”-ঢাকা ট্রিবিউন“ঈদের আগে নিউমার্কেটে জ ঙ্গি হামলা;নেপথ্যে হেফাজত”-কালের কণ্ঠ“দেশীয় অ স্ত্র নিয়ে ব্যাবসায়িদের উপর হামলা হেফাজত কর্মীদের”-যুগান্তর“ঢাকার নিউমার্কেট যেনো জ ঙ্গিদের কুরুক্ষেত্র, নিরীহ ব্যাবসায়িদের উপর দফায় দফায় জ ঙ্গি হামলা""-সময় টিভি“স ন্ত্রাসী কর্মকাণ্ডে আবারও তৎপর হেফাজত,থেমে থেমে ব্যবসায়ীদের উপর হামলা”-যমুনা টিভি “জ ঙ্গি হামলায় অসহায় নিউমার্কেটের ব্যাবসায়িরা,হুমকির মুখে কাপড় শিল্প”-নিউজ টোয়েন্টিফোর “মাদরাসার ছোটো ছোটো বাচ্চাদের নিয়ে কাপড় ব্যাবসায়িদের উপর সন্ত্রাসী হামলা চালিয়ে লুটপাট হেফাজতের নেতাকর্মীদের”-এটিএন নিউজএবার কিছু বিশিষ্টজনের কলামের হেডলাইনগুলো পড়ুন-“জ ঙ্গি হেফাজতিদের থামিয়ে দেওয়ার সময় এখনই। ভালো নেই আমার দেশ!”-মুহাম্মদ জাফর ইকবাল। “দেশে স ন্ত্রাসী কর্মকাণ্ড রুখতে দেশের সকল কওমি মাদরাসাগুলোকে বন্ধ করতে হবে”-শাহরিয়ার কবির “বাঁচতে হলে রুখতে হবে হেফাজত জ ঙ্গি দের”-সুলতানা কামালবিষয়টা নিয়ে মোটেও ট্রল করছি না। বাস্তবতা তুলে ধরছি। আজকে কলেজ-ভার্সিটির যে ভাইয়েরা ঢাকা কলেজের সাথে একাত্মতা পোষণ করছে,ব্যাবসায়িদের উপর তাদের আক্রমণ করাকে অফেন্সিভ হিসেবে নিয়েছে, তারাই মাদরাসার ছাত্রদের এই কাজগুলোকে জ ঙ্গি আখ্যা দিতো।স ন্ত্রা সী কর্মকাণ্ড বলে ফেসবুকে বড়োবড়ো লিখা লিখতো।নিউজ পোর্টালের কমেন্ট বক্সে মাদরাসা ছাত্রদের চৌদ্দপুরুষ উদ্ধার করে ছাড়তো। বিগতদিনে ব্রাহ্মণবাড়িয়ার জামিয়া ইউনুসিয়ার সাথে ব্যাবসায়িদের সাথে সংঘর্ষে এগুলোই দেখেছি।কিন্তু না! ঢাকা কলেজের ছাত্ররা আমার ভাই তাদের উপর বর্বরোচিত পুলিশি হামলার তীব্র নিন্দা জানাই,এবং এই ইস্যুতে যারা দোষী তাদের সুষ্ঠু বিচর চাই","","stronglyNegative",-0.9939750909805298,"{""neutral"":0.006801089737564325,""happy"":0.011454404331743717,""anger/disgust"":0.5150960683822632,""sadness"":0.6278733611106873,""surprise"":0.042474664747714996,""fear"":0.6722056865692139}"
"চোখটা কিছুক্ষণের জন্য বন্ধ করে ঢাকা কলেজের জায়গায় কল্পনা করুন এটা ‘জামিয়া মাদানিয়া নিউমার্কেট মাদরাসা’!এখন চোখ খুলেন...এবার গতকাল রাত থেকে এখন পর্যন্ত নিউমার্কেটের ব্যাবসায়িদের সাথে নিউমার্কেট মাদরাসা ছাত্রদের সংঘর্ষে বাংলাদেশের গণমাধ্যমের করা নিউজের হেডলাইনগুলো পড়ুন—“মৌলবাদী হামলায় আক্রান্ত রাজধানী ”-প্রথম আলো""পাকিস্তানি মদদে দেশের অর্থনীতি ধ্বংসের পাঁয়তারা"" -সমকাল“সাম্প্রদায়িক হামলায় ঢাকাবাসীর জনজীবন বিপন্ন"" -৭১ টিভি“অসহায় ব্যবসায়ীদের উপর মৌলবাদীদের জ ঙ্গি হামলা”-বাংলা ট্রিবিউন“হেফাজতিদের তাণ্ডবে নিউমার্কেট অচল,পথে বসেছে কাপড় ব্যবসায়ীরা”-ঢাকা ট্রিবিউন“ঈদের আগে নিউমার্কেটে জ ঙ্গি হামলা;নেপথ্যে হেফাজত”-কালের কণ্ঠ“দেশীয় অ স্ত্র নিয়ে ব্যাবসায়িদের উপর হামলা হেফাজত কর্মীদের”-যুগান্তর“ঢাকার নিউমার্কেট যেনো জ ঙ্গিদের কুরুক্ষেত্র, নিরীহ ব্যাবসায়িদের উপর দফায় দফায় জ ঙ্গি হামলা""-সময় টিভি“স ন্ত্রাসী কর্মকাণ্ডে আবারও তৎপর হেফাজত,থেমে থেমে ব্যবসায়ীদের উপর হামলা”-যমুনা টিভি “জ ঙ্গি হামলায় অসহায় নিউমার্কেটের ব্যাবসায়িরা,হুমকির মুখে কাপড় শিল্প”-নিউজ টোয়েন্টিফোর “মাদরাসার ছোটো ছোটো বাচ্চাদের নিয়ে কাপড় ব্যাবসায়িদের উপর সন্ত্রাসী হামলা চালিয়ে লুটপাট হেফাজতের নেতাকর্মীদের”-এটিএন নিউজএবার কিছু বিশিষ্টজনের কলামের হেডলাইনগুলো পড়ুন-“জ ঙ্গি হেফাজতিদের থামিয়ে দেওয়ার সময় এখনই। ভালো নেই আমার দেশ!”-মুহাম্মদ জাফর ইকবাল। “দেশে স ন্ত্রাসী কর্মকাণ্ড রুখতে দেশের সকল কওমি মাদরাসাগুলোকে বন্ধ করতে হবে”-শাহরিয়ার কবির “বাঁচতে হলে রুখতে হবে হেফাজত জ ঙ্গি দের”-সুলতানা কামালবিষয়টা নিয়ে মোটেও ট্রল করছি না। বাস্তবতা তুলে ধরছি। আজকে কলেজ-ভার্সিটির যে ভাইয়েরা ঢাকা কলেজের সাথে একাত্মতা পোষণ করছে,ব্যাবসায়িদের উপর তাদের আক্রমণ করাকে অফেন্সিভ হিসেবে নিয়েছে, তারাই মাদরাসার ছাত্রদের এই কাজগুলোকে জ ঙ্গি আখ্যা দিতো।স ন্ত্রা সী কর্মকাণ্ড বলে ফেসবুকে বড়োবড়ো লিখা লিখতো।নিউজ পোর্টালের কমেন্ট বক্সে মাদরাসা ছাত্রদের চৌদ্দপুরুষ উদ্ধার করে ছাড়তো। বিগতদিনে ব্রাহ্মণবাড়িয়ার জামিয়া ইউনুসিয়ার সাথে ব্যাবসায়িদের সাথে সংঘর্ষে এগুলোই দেখেছি।কিন্তু না! ঢাকা কলেজের ছাত্ররা আমার ভাই তাদের উপর বর্বরোচিত পুলিশি হামলার তীব্র নিন্দা জানাই,এবং এই ইস্যুতে যারা দোষী তাদের সুষ্ঠু বিচার চাই","","stronglyNegative",-0.9939750909805298,"{""neutral"":0.006801089737564325,""happy"":0.011454404331743717,""anger/disgust"":0.5150960683822632,""sadness"":0.6278733611106873,""surprise"":0.042474664747714996,""fear"":0.6722056865692139}"
"চোখটা কিছুক্ষণের জন্য বন্ধ করে ঢাকা কলেজের জায়গায় কল্পনা করুন এটা ‘জামিয়া মাদানিয়া নিউমার্কেট মাদরাসা’!এবার চোখ খুলেন...এবার গত সোমবার রাত থেকে রবিবার দুপর পর্যন্ত নিউমার্কেটের ব্যাবসায়িদের সাথে, নিউমার্কেট মাদরাসা ছাত্রদের সংঘর্ষে বাংলাদেশের গণমাধ্যমের করা নিউজের হেডলাইনগুলো পড়ুন—“মৌলবাদী হামলায় আক্রান্ত রাজধানী ”-প্রথম আলো""পাকিস্তানি মদদে দেশের অর্থনীতি ধ্বংসের পাঁয়তারা"" -সমকাল“সাম্প্রদায়িক হামলায় ঢাকাবাসীর জনজীবন বিপন্ন"" -৭১ টিভি“অসহায় ব্যবসায়ীদের উপর মৌলবাদীদের জ ঙ্গি হামলা”-বাংলা ট্রিবিউন“হেফাজতিদের তাণ্ডবে নিউমার্কেট অচল,পথে বসেছে কাপড় ব্যবসায়ীরা”-ঢাকা ট্রিবিউন“ঈদের আগে নিউমার্কেটে জ ঙ্গি হামলা;নেপথ্যে হেফাজত”-কালের কণ্ঠ“দেশীয় অ স্ত্র নিয়ে ব্যাবসায়িদের উপর হামলা হেফাজত কর্মীদের”-যুগান্তর“ঢাকার নিউমার্কেট যেনো জ ঙ্গিদের কুরুক্ষেত্র, নিরীহ ব্যাবসায়িদের উপর দফায় দফায় জ ঙ্গি হামলা""-সময় টিভি“স ন্ত্রাসী কর্মকাণ্ডে আবারও তৎপর হেফাজত,থেমে থেমে ব্যবসায়ীদের উপর হামলা”-যমুনা টিভি “জ ঙ্গি হামলায় অসহায় নিউমার্কেটের ব্যাবসায়িরা,হুমকির মুখে কাপড় শিল্প”-নিউজ টোয়েন্টিফোর “মাদরাসার ছোটো ছোটো বাচ্চাদের নিয়ে কাপড় ব্যাবসায়িদের উপর সন্ত্রাসী হামলা চালিয়ে লুটপাট হেফাজতের নেতাকর্মীদের”-এটিএন নিউজএবার কিছু বিশিষ্টজনের কলামের হেডলাইনগুলো পড়ুন-“জ ঙ্গি হেফাজতিদের থামিয়ে দেওয়ার সময় এখনই। ভালো নেই আমার দেশ!”-মুহাম্মদ জাফর ইকবাল। “দেশে স ন্ত্রাসী কর্মকাণ্ড রুখতে দেশের সকল কওমি মাদরাসাগুলোকে বন্ধ করতে হবে”-শাহরিয়ার কবির “বাঁচতে হলে রুখতে হবে হেফাজত জ ঙ্গি দের”-সুলতানা কামালবিষয়টা নিয়ে মোটেও ট্রল করছি না। বাস্তবতা তুলে ধরছি। আজকে কলেজ-ভার্সিটির যে ভাইয়েরা ঢাকা কলেজের সাথে একাত্মতা পোষণ করছে,ব্যাবসায়িদের উপর তাদের আক্রমণ করাকে অফেন্সিভ হিসেবে নিয়েছে, তারাই মাদরাসার ছাত্রদের এই কাজগুলোকে জ ঙ্গি আখ্যা দিতো।স ন্ত্রা সী কর্মকাণ্ড বলে ফেসবুকে বড়োবড়ো লিখা লিখতো।নিউজ পোর্টালের কমেন্ট বক্সে মাদরাসা ছাত্রদের চৌদ্দপুরুষ উদ্ধার করে ছাড়তো। বিগতদিনে ব্রাহ্মণবাড়িয়ার জামিয়া ইউনুসিয়ার সাথে ব্যাবসায়িদের সাথে সংঘর্ষে এগুলোই দেখেছি।","","stronglyNegative",-0.9956528902053833,"{""neutral"":0.007583486847579479,""happy"":0.013251172378659248,""anger/disgust"":0.5291433334350586,""sadness"":0.6193419098854065,""surprise"":0.04589918255805969,""fear"":0.6706967949867249}"
